Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Solomon Islands,387.8108926,,,,,,,,,,,,,,,,,,,,387.8108926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5670627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.598869,1324.794265,1245.955542,1266.603808,1251.523535,864.9742531,929.9494697,1132.359391,962.5372251,1057.784766,1169.543666,1231.068564,1485.466254,1348.152389,1477.18112,1467.396037,1613.277043,1579.086654,1542.15331,1792.378951,1783.648762,1797.146254,1889.781502,1870.128585,1926.762128,2109.894257,2131.599928,2261.806119,2379.192904,2350.192514,2252.491044,2230.066458,2159.40957,1802.023615,1597.226,1530.496068,1587.568642,1671.754987,1712,1780.279364,1917.090791,2001.010923,1903.685079,1960.618298
Somalia,498.83,,,,,,,,,,,,,,,,,,,,498.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.207231,1121.110831,1135.749842,1156.6622,1200.564364,1216.043777,1236.833051,1258.147413,1267.276121,1314.365667,1304.433808,1339.266096,1369.488336,1393.026006,1216.287303,1111.442231,1241.966412,1284.73318,1278.432413,1094.014922,1162.594196,1165.646435,1254.576127,1201.48101,933.7526131,1227.288477,1191.531043,1450.992513,1419.243233,1206.314609,1059.161404,1136.57766,1176.807031,1037.609689,1037.585015,1080.053472,1075.69939,1093.244963,1089.285829,1112.248005,1106.428383,1030.376258,926.9602964,933.055799,942.5293659,952.5046555,956.0964194,930.5964284,902.1050109,891.9126175,881.513623,868.9154401,882.0818218,895.7246272,914.0448487,932.9622145,935.9578491,939.5315693,943.0354535,943.0354535,943.0354535
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,759.0465683,,,,,,,,,,,,,,,,,,,,759.0465683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.681872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895.873203,2905.265549,2693.948529,2543.247819,2345.399731,2337.68298,2239.288394,2263.95968,2548.174981,1939.113141,2172.743138,2287.392335,2499.676979,2627.122245,2677.322002,2751.349659,2790.417838,2867.080389,2847.202944,2783.612688,2600.068741,2528.035604,2873.64965,3035.383498,3544.107998,3837.858348,3817.199368,3882.665055,4083.141004,4134.379231,4285.572235,4222.719672,4140.065761,4178.70909,4349.05635,4538.219313,4530.286121,4760.180534,4766.136919,4575.118246,4689.811455,4725.295531,4827.962565,5065.893365,5199.293634,5370.008789,5487.104219,5510.158666,5630.537219,5545.680612,5582.298033,5768.729717,6045.121124,6380.017449,6625.405496,6773.610634,7114.477971,7256.575637,7441.40345,7668.605316,7817.805088,7765.962636,7943.166859,8249.29841,8205.63482,8211.029508,8028.651439,8099.63844,8226.727023,8577.416087,8826.139801,8568.266228,8187.602078,8389.869422,8067.507027,7859.346878,7825.823398,7965.50168,7976.288378,7786.875847,7545.408308,7225.069258,7159.995287,7236.904058,7304.20064,7454.416557,7479.188244,7339.955533,7333.692093,7454.445716,7520.719617,7710.946444,7863.742183,8154.739066,8477,8857.048472,9253.182939,9428.788272,9141.267093,9284.366025
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,1443.016352,,,,,,,,,,,,,,,,,,,,1510.354248,1513.777092,1517.207693,1520.646069,1524.092237,1527.546215,1531.008021,1534.477672,1537.955186,1541.440581,1544.933874,1548.435085,1551.94423,1555.461328,1558.986396,1562.519453,1566.060517,1569.609605,1573.166737,1576.73193,1580.305203,1583.886574,1587.476061,1591.073683,1594.679457,1598.293404,1601.91554,1605.545886,1609.184458,1612.831277,1616.48636,1632.369194,1697.444813,1702.1229,1723.985127,1801.43224,1743.210963,1695.788163,1727.896011,1798.201262,1852.464896,1870.462086,1876.678432,1913.848476,1908.724634,1843.649322,1933.426706,1922.373444,1722.306675,1770.449286,1808.896997,1945.240442,2207.570642,2394.116192,2186.232256,2242.348667,2276.69591,2500.256186,2424.553884,2278.233721,2466.645896,2516.203265,2535.066132,2578.063777,2571.043799,2489.159723,2422.499666,2375.815773,2459.86065,2443.327502,2433.807547,2478.144167,2652.098989,2547.877204,2564.953942,2531.144809,2319.086689,2426.088649,2601.438104,2631.407128,2676.85096,2848.791722,2746.997236,2740.649849,2712.756929,2663.39352,2774.316115,2841.880508,2932.933424,2963.391515,2839.938696,3022.913373,2980.155315,3080.478437,3017.627409,3046.462192,3166.827074,3107.159031,3064.655163,3063.209005,3262.654156,3315.446806,3422.144128,3431.602406,3493.166318,3672.264442,3621.89849,3896.124478,3872.190105,4104.428572,3926.822373,3789.676647,3835.491518,3725.35272,3830.022112,3870.454999,2980.399058,2709.062088,2682.763015,2869.220496,3117.622939,3041.431409,3186.354075,3278.249715,3403.919138,3149.323973,3265.087882,3293.122121,3275.465706,3229.142087,3280.315024,3576.315114,3834.034742,3787.808989,4039.519387,4163.500932,4462.540356,4564.80241,4720.206871,4571.300919,4603.06757,5149.129055,5693.843879,6221.104643,6765.927648,7136.520325,7582.37058,7993.512294,8374.242965,9039.406707,9469.633593,9918.210638,10638.75131,11481.02039,12212.4568,12507.47724,12886.56515,13236.92117,13521.54896,13589.12071,13790.56055,13765.38889,13926.16997,14203.10524,14342.73031,14568.70667,14982.64885,15764.98313,16553.14424,17355.7471,18064.9166,18472.90556,18603.06452,18374.86563,18782.73427,19272.14422,19709.87114,20445.29896,21333.94306,22286.3637,23410.16483,24221.7998,24835.47166,25564.28953,26357.04829,27270,27898.64887,28427.37023,28159.21005,26811.92675,26662.46885
Sri Lanka,453.5954432,,,,,,,,,,,,,,,,,,,,453.5954432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.101746,,,,,,,,,,,,,,,,,,,,702.323536,682.155033,647.2684513,650.3001603,639.0507663,643.9247307,650.6328326,654.1671183,591.9902572,634.7747104,685.0993982,731.4116717,771.485652,776.5836936,746.1921994,694.7933437,668.3947195,779.5744074,759.8935873,743.684628,862.1645743,855.1961891,867.9326143,868.2095999,860.5797332,894.9735612,897.4996228,928.0175138,963.3242883,1017.609292,1064.447264,983.091295,969.581878,1010.885081,1002.435277,972.4575241,982.002681,1017.326763,1007.405443,951.0239822,996.4944798,957.0417693,954.0544229,1018.142312,997.9672975,937.4143612,967.2838621,1004.452113,913.5465681,962.2027077,900.7956668,873.5837733,896.220959,879.0264594,930.2114087,979.096407,1044.631036,1040.610111,1036.817085,1101.66725,1043.597368,992.2389377,941.200593,948.6755289,1039.137988,976.6801623,968.9816612,1028.341405,1010.763823,978.5166894,1031.870215,1053.026843,1091.123017,1059.299958,952.3151886,920.4197096,866.4264931,885.5092037,956.2013698,989.1107899,1033.499006,1066.727067,1083.53203,1072.408072,1070.874687,1104.565372,1084.424793,1072.546602,1076.228019,1063.154395,1072.214523,1064.791374,1074.47196,1069.516435,1094.231406,1102.423994,1064.710318,1135.514326,1192.496077,1213.164954,1244.908087,1210.749793,1213.39553,1240.693361,1261.617867,1270.967393,1287.13178,1348.775651,1407.645646,1471.171474,1525.224276,1595.283135,1648.079789,1709.462642,1771.429096,1821.764742,1885.813184,1876.766827,1898.766592,1922.057129,2019.404042,2088.2386,2153.739222,2271.551038,2365.597176,2464.510802,2529.764377,2664.477257,2762.238608,2853.808899,2997.689295,2925.516103,3015.378833,3166.602557,3310.199558,3481,3718.71846,3940.576369,4142.529997,4254.130299,4606.538963
Sudan,484.74,,,,,,,,,,,,,,,,,,,,484.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.835308,1582.367011,1615.991129,1646.641602,1680.017836,1714.446276,1844.530025,1770.337074,1793.531628,1952.425452,1935.052657,1882.94022,1959.593767,1852.464092,1785.068598,1860.806617,1789.810932,1687.997641,1744.145488,1802.847906,1679.153412,1745.172934,1659.652775,1473.985748,1574.271179,1720.493929,1974.007485,2202.988423,2094.279522,1808.20921,1760.99215,1739.513577,1895.544073,1811.714479,1660.506045,1495.82352,1508.831373,1507.819159,1494.415186,1574.459608,1405.310269,1458.843506,1492.197043,1494.995925,1483.560423,1488.269786,1524.285917,1632.210764,1680.619965,1758.198608,1874.01767,1933.185494,1993.398314,2077.545773,2125.873068,2249,2439.468932,2619.283525,2727.557033,2778.606091,2845.403698
Suriname,1004.129429,,,,,,,,,,,,,,,,,,,,1004.129429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.668973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.442822,,,,,,,,,,,,,,,,,,,,4958.818153,5250.974776,5504.437533,5758.362368,5960.044466,5413.796145,5953.522616,6622.717308,7028.639787,6631.278039,6045.943926,6417.630332,6061.25039,5722.811051,5518.301344,6193.032015,6009.132795,5508.173487,5930.970631,6148.980195,5863.392028,5962.172592,5974.263637,5624.365243,5400.782166,5509.169045,5520.939489,5589.341453,5703.017143,5510.234273,5677.291874,5962.11352,6070.681316,6446.036724,6880.091518,7234,7425.019361,7722.281624,8091.79946,8199.032949,8463.389648
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,414.04,,,,,,,,,,,,,,,,,,,,414.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.397435,1139.296552,1148.376626,1165.394658,1202.806522,1211.968884,1228.312196,1244.708364,1248.402625,1288.366278,1428.807539,1571.422239,1856.182125,1913.558226,2139.389556,2410.438931,2448.889151,2613.101665,2428.328658,2464.775787,3111.991308,3080.012509,3364.836625,3451.35456,3735.369045,3763.752316,3778.825334,3781.410618,3764.146586,3701.564844,3664.765943,3793.140867,3895.384018,3782.510577,3725.861208,3817.840158,3813.04017,3984.839812,3712.853493,3787.596668,3722.546981,3646.200983,3553.0224,3561.05492,3660.887229,3771.594562,3821.056931,3876.76846,3920.388185,3989.513045,4021.223575,4046.533533,4128.116943,4206.802451,4286.161857,4384,4494.114142,4632.828232,4726.057339,4728.181658,4841.430193
Sweden,1100,1105,1159,1141,1081,1140,1152,1117,1035,1037,1131,1209,1136,1168,1192,1216,1217,1176,1170,1157,1173,1196,1209,1211,1230,1253,1230,1204,1221,1231,1214,1246,1214,1259,1273,1276,1311,1293,1270,1295,1306,1296,1232,1271,1334,1341,1306,1343,1355,1388,1423,1412,1393,1410,1434,1537,1554,1596,1576,1631,1652,1597,1574,1642,1636,1674,1636,1672,1517,1621,1866,1921,1985,2043,2105,2016,2160,2107,1992,2084,2064,2100,2015,2193,2143,2167,2178,2090,2160,2176,2224,2346,2309,2377,2386,2498,2554,2675,2788,2903,2897,2930,2916,3097,3133,3100,3330,3588,3423,3474,3563,3667,3838,3994,4097,4185,4468,4154,3988,4111,4217,3854,4206,4352,4628,4639,4858,5046,5167,5457,5517,5416,5132,5329,5685,5976,6207,6359,6483,7001,6742,6729,6648,6851,7033,7196,7905,8415,8496,8643,9073,9255,9223,9518,9947,10143,10407,10640,10944,11384,11952,12476,13138,13733,14703,15287,15782,16140,16732,17523,18303,18205,18723,19399,19745,20049,20036,19652,20000,20715,21179,21266,21382,21910,22839,23321,23615,24223,24572,24941,25295,25001,24343,23670,24141,24724,24959,25567,26445,27572,28659,28866,29472,29941,31074,31995,33200,33800,33634,32021,33692.32881
Switzerland,1612.47616,1615.203974,1617.936403,1620.673454,1623.415136,1626.161455,1628.912421,1631.66804,1634.428321,1637.193272,1639.9629,1642.737213,1645.516219,1648.299927,1651.088344,1653.881478,1656.679338,1659.48193,1662.289264,1665.101346,1667.918186,1685.323093,1702.909621,1720.679668,1738.635146,1756.777992,1775.11016,1793.633626,1812.350387,1831.262459,1850.371881,1869.680712,1889.191032,1908.904945,1928.824574,1948.952067,1969.289593,1989.839343,2010.603531,2031.584396,2052.784199,2074.205224,2095.84978,2117.720199,2139.818838,2162.148079,2184.710328,2207.508017,2230.543602,2253.819565,2277.338416,2317.027762,2456.547537,2365.435811,2089.194218,2426.598501,2409.293233,2600.594457,3263.29586,3085.155227,2669.299538,2843.623993,3043.756041,3025.859247,2848.954944,3074.8643,3029.939931,2649.211375,3110.780591,3383.545185,3216.203977,3404.857404,3224.550704,3293.33918,3666.888934,4047.588854,3929.511064,3523.541011,3567.127082,3534.603656,3748.243783,3795.813571,3671.398081,3666.396306,4065.547925,4368.154572,4522.680073,4485.181745,4574.378171,4561.946874,4867.951213,4569.924211,4906.551611,5039.99483,4864.527298,5336.386699,5410.169086,5622.858283,5656.697355,5867.329231,5864.599246,5729.432879,5787.748229,5603.216439,5827.018125,5987.001496,6434.664501,6414.691422,6239.630929,6486.506831,6626.793947,6697.873724,6690.967266,6526.723709,6476.749898,6563.868564,6543.203331,5820.101484,5811.420481,6211.336912,6600.637435,6438.494455,7065.582908,7457.197083,7709.481301,8243.021689,8607.387455,9014.164363,9441.413188,9687.657219,9556.051526,9092.532369,8736.364955,9128.368882,9106.955148,9037.660349,9039.725301,9442.139364,9776.073036,9731.540572,9786.934944,9657.304939,9343.953694,9182.307631,9315.638814,11860.82624,12516.47646,13847.18012,13947.09862,13397.73209,13867.60715,14816.89924,14734.23275,15055.82564,15739.39579,16626.4855,17501.93196,17909.48973,17284.27073,18161.48966,19059.00518,20041.21634,20431.0927,20977.26759,21712.09454,22190.77302,22533.03847,22966.14432,23522.13088,24527.55211,25862.8192,26593.26926,27195.11304,27851.75724,28174.32841,26353.03028,26270.86866,26982.29052,27023.43582,27617.11846,28732.36608,29003.26953,28397.71512,28396.88917,29128.18896,29967.6008,30273.42434,30281.70459,30971.58824,32031.32878,32875.77966,32207.74413,31871.5303,31515.65427,31599.61928,31530.76934,31589.72381,32135.32301,33039.50454,33349.65383,34386.90248,34569.38136,34480.95771,34183.28306,34864.09237,35520,36745.13133,38007.33643,38623.12863,38003.91571,38741.14788
Syria,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,854.0809247,858.1814423,862.3016468,866.4416328,870.6014952,874.7813295,878.9812315,883.2012977,887.4416247,891.7023099,895.9834511,900.2851464,904.6074945,908.9505945,913.3145462,917.6994496,922.1054053,926.5325144,930.9808784,935.4505994,939.94178,944.4545231,948.9889322,953.5451115,958.1231654,962.7231989,967.3453176,971.9896274,976.6562351,981.3452475,986.0567722,990.7909175,995.5477917,1000.327504,1005.130164,1009.955883,1014.80477,1019.676936,1024.572495,1029.491558,1034.434237,1039.400647,1044.390901,1049.405113,1054.443399,1059.505875,1064.592656,1069.703858,1074.839601,1080,1088.040231,1096.14032,1104.30071,1112.521852,1120.804198,1129.148203,1137.554326,1146.02303,1154.55478,1163.150047,1171.809302,1180.533022,1189.321688,1198.175782,1207.095792,1216.082208,1225.135525,1234.256241,1243.444858,1252.70188,1262.027819,1271.423185,1280.888497,1290.424275,1300.031043,1309.709331,1319.45967,1329.282597,1339.178652,1349.14838,1359.19233,1369.311053,1379.505106,1389.775051,1400.121452,1410.544879,1421.045904,1431.625106,1442.283066,1453.020372,1463.837612,1474.735384,1485.714286,1488.693032,1491.67775,1494.668453,1497.665152,1500.667858,1503.676585,1506.691345,1509.712148,1512.739009,1515.771937,1518.810947,1521.856049,1524.907257,1527.964582,1531.028037,1534.097634,1537.173385,1540.255303,1543.3434,1546.437689,1549.538181,1552.644889,1555.757826,1558.877004,1562.002436,1565.134135,1568.272112,1571.41638,1574.566953,1577.723842,1580.887061,1584.056621,1587.232536,1590.414819,1593.603482,1596.798538,1600,1497.543905,1834.909922,2022.200208,2254.179979,1975.451657,2270.138895,2336.848554,1949.890852,1956.10796,1922.77016,2006.19999,2392.875614,2305.771142,2272.842973,2185.21227,1944.511571,2029.965926,2030.102558,2324.057635,2155.321098,2278.411047,2742.03436,2413.963012,2884.196162,3317.895336,3543.930415,3368.594276,3526.062336,3517.863751,3792.794341,3998.760331,3920.348269,3818.103958,3518.218318,3586.936677,3277.179668,3211.016664,3500.157171,3070.711715,3180.50746,3282.532446,3402.254972,3647.197893,3808.273358,3917.658371,4066.077014,4041.714736,4218.192606,3965.0619,3935.371065,3960.421775,4071.895289,3998.622438,3994.704663,4059,4134.252953,4207.442039,4318.888559,4383.99038,4417.48701
Taiwan,871,,,,,,,,,,,,,,,,,,,,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,874,877,880,883,886,889,892,895,897,900,903,906,909,912,915,918,921,924,927,930,933,936,940,943,946,949,952,955,958,961,964,974,1151,1099,905,938,1066,1080,1218,1277,1131,1144,1177,1161,1176,1267,1400,1364,1356,1378,1442,1551,1611,1689,1753,1783,1732,1720,1807,1827,1821,1830,1783,1799,1944,1982,1931,1949,1849,1722,1598,1624,1456,1220,647,680,851,1052,1172,1304,1359,1468,1550,1638,1708,1737,1801,1859,1932,1984,2048,2137,2265,2465,2664,2821,3043,3244,3453,3757,4141,4590,5072,5025,5160,5754,6207,6909,7328,7672,7980,8086,8594,9353,9662,10624,11815,12588,13457,14123,14990,15965,16852,17866,18791,19754,20813,21493,22478,23525,22768,23495,24056,25332,26069,27359,28892,29004,28361,31345.8952
Tajikistan,428.4761553,,,,,,,,,,,,,,,,,,,,437.4993091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.2187621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.975399,,,,,,,,,,,,,,,,,,,,,,,4643.645536,,,,,,,,,,,,,,,,,3377.864335,3006.965969,1992.226462,1643.501401,1273.598239,1097.88248,899.2840135,898.4787457,928.5457512,944.1041591,1001.500467,1080.510897,1158.352685,1249.689467,1353.051607,1413,1502.864371,1610.486372,1727.333116,1775.378652,1853.658909
Tanzania,470.64,,,,,,,,,,,,,,,,,,,,470.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.2147474,719.4214136,716.6500721,674.3520331,711.1398898,710.0446967,700.3209546,698.5356073,685.8759443,700.2048249,708.8732109,681.1430074,722.0038073,745.3554182,763.2382601,767.493011,840.3351177,848.2186575,865.714502,855.2692446,877.543692,886.772556,915.9850592,914.855883,907.3857544,926.814218,964.4967812,962.4922932,961.3123962,944.861986,925.3205083,888.53655,874.2426069,845.0458846,840.9091566,814.6994659,816.7308128,831.8220794,840.7083629,844.4603166,850.8079326,844.6338737,825.682454,808.5873455,790.9000514,794.02156,813.6033871,789.1862231,798.1164552,806.1046172,826.2347663,857.5876173,899.0742111,929.8552649,972.4813552,1018,1066.675338,1120.512071,1180.237778,1220.25031,1274.079755
Thailand,496.9825317,,,,,,,,,,,,,,,,,,,,496.9825317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0944726,,,,,,,,,,,,,,,,,,,,683.5452076,,,,,,,,,,,,,,,,,,,,,,,732.9349005,,,,,,,,,,,,,,,,691.8633446,,,,,,,,,720.5817625,,,,,,,,,,,,712.3980906,740.1431574,757.7974177,815.4598831,783.3604441,823.9790442,810.6167294,793.5774148,796.7036273,865.0414418,940.1232335,958.9932686,1002.199172,1050.67602,1088.709678,1140.354963,1231.341652,1295.46066,1361.448726,1426.508711,1477.261574,1503.774105,1524.358936,1633.637271,1665.363107,1707.838228,1823.495072,1961.224635,2111.470867,2176.350078,2227.098555,2313.836905,2393.219781,2482.773233,2581.974657,2659.435607,2764.199191,2982.653773,3330.332705,3684.002866,4039.673108,4327.895394,4616.896545,4940.011053,5317.165499,5734.624528,6001.238003,5852.625497,5183.914679,5366.09671,5578.402898,5656.198985,5913.187529,6273.005406,6620.033558,6869,7203.680398,7505.991823,7623.603194,7376.171634,7907.795846
Timor-Leste,514.1154361,,,,,,,,,,,,,,,,,,,,518.7273491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8588005,,,,,,,,,,,,,,,,,,,,554.803876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.9277726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3545726,,,,,,,,,,,,,,,,,,,,,,,1244.572459,,,,,,,,,,,,,,,,,2257.726941,2419.649587,2577.986234,2746.851425,2945.917995,3188.044897,3547.22835,3756.341652,3749.920472,2442.672279,2743.191619,3082.859046,2726.030509,2400.730424,2268.323396,2203,2018.496526,2133.696973,2352.737736,2475.677748,2574.704858
Togo,535.59,,,,,,,,,,,,,,,,,,,,535.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0470191,846.1706846,859.8086567,872.9219478,886.2413318,899.6825603,913.1647992,925.9083202,937.8858119,950.5404102,1011.3063,1054.671341,1067.53481,1092.427508,1218.929018,1350.379489,1437.087957,1477.59676,1511.874905,1631.709377,1558.82432,1631.684499,1649.660188,1546.842592,1575.432153,1530.102311,1487.633346,1532.776998,1649.609289,1707.468033,1589.510624,1446.70324,1344.577953,1228.035108,1221.053455,1234.154196,1228.381331,1202.201361,1212.077333,1213.302626,1160.134963,1113.668724,1034.298904,869.6725445,1014.988465,1026.069164,1073.776351,982.2869243,932.9153203,933.1684418,890.3598035,871.5670697,886.2205765,907.2374185,903.3429085,888,900.2626859,895.169205,888.4132955,888.0102428,895.6218899
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.4327874,,,,,
Tonga,667.7091891,,,,,,,,,,,,,,,,,,,,667.7091891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.6867086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.543142,1955.66864,2022.315084,2036.502848,2116.113121,2129.726793,2148.206028,2479.025149,2836.579252,3287.049023,3523.521522,3626.125858,3891.131742,3979.681642,4088.357279,3988.058263,3975.495931,3867.014809,4087.244978,4070.074698,4195.100672,4378.541201,4490.382201,4540.022403,4432.969328,4539.387017,4718.646443,4886.266461,5026.000549,5084.223947,5228.760684,5270.861416,5135,5106.82807,5114.469093,5142.527633,5104.055501,5100.261249
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,774.2106984,,,,,,,,,,,,,,,,,,,,774.2106984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.118315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.801129,2987.505737,3023.271928,3033.585613,3002.878322,3311.345775,3881.042738,4100.3934,4303.080455,4405.839464,4795.859286,4888.043804,4997.523971,5154.494912,5217.560614,5393.579459,5550.353028,5621.368472,5895.02905,6058.540892,6324.936642,6346.118443,6619.551419,6663.400326,6945.60946,6995.352045,7555.169983,7899.554209,8683.780083,8937.553667,9498.48606,9815.179193,9119.528607,8280.370885,8647.690186,8180.314526,7818.138979,7388.597823,7059.562264,6990.795857,7113.560151,7398.628389,7370.990932,7340.132399,7705.755357,8071.157813,8449.634285,8792.573126,9269.853733,9952.115229,10496.90587,11020.91502,11460.60023,13030.45185,13978.56347,15352,17384.12991,18141.92202,18511.09416,17826.04525,17826.04525
