Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000,,,,,,,,,,,,,,,,,,,,84000,,,,,,,,,,,,,,,,,,,,157000,,,,,,,,,,215000,,,,,,,,,,,,,323000,331000,341000,351000,360000,370000,380000,391000,418000,436000,458000,469000,492000,511000,532000,553000,575000,596000,563000,580000,515000,525000,572000,603000,651000,710000,728000,751000,769000,,,,,,938000,961000,979000,1022100,1068100,1127000,1191800,1248200,1305500,1371600,1445929,1518800,1587200,1646400,1702400,1750200,1795000,1841600,1886900,1934400,1977600,2012000,2042500,2074507,2112900,2152400,2193000,2229800,2262600,2293300,2325300,2353600,2383500,2413900,2535368,2651869,2689263,2743297,2749897,2750069,2794552,2869266,2957752,3047100,3144576,3235865,3328154,3427979,3542866,3672284,3802309,3904528,3967753,4036753,4120228,4197776,4276788,4353893,4425720,4492150,4553009,4608167,,,5129684
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140651,,,,,,,,,,,,,,,,,,,,2140651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463446,3508698,3558137,3598761,3661437,3726601,3787111,3844277,3899751,3946039,3994270,4191642,4237384,4281858,4326174,4369939,4408988,4442238,4471590,4477625,4523873,4556627,4593433,4637193,4682100,4729718,4778540,4827803,4876017,4922558,4965958,5013692,5048043,5081376,5114080,5144632,5172084,5199318,5223222,5244662,5262616,5281610,5302888,5323577,5345264,5361594,5373190,5383010,5390236,5395739,5400320,5404681,5410052,5416406,5423567,5431363,5439448,5447502,5455407,,,5393349
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469664,,,,,,,,,,,,,,,,,,,,469664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467759,1483131,1489518,1497875,1509187,1517499,1524799,1533070,1540332,1548561,1557756,1571851,1582962,1595028,1606083,1620052,1632029,1646912,1657849,1666805,1675739,1685624,1694510,1703373,1713184,1722000,1734454,1746919,1759395,1772854,1833000,1839256,1861252,1878555,1896413,1914220,1932129,1945870,1961775,1976217,1991210,1999480,1999210,1999926,2001036,2002827,2007429,2011612,2010807,2009653,2010557,2011179,2011497,2011604,2011473,2011070,2010347,2009245,2007711,,,1855374
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56998,,,,,,,,,,,,,,,,,,,,56998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94000,,,,,,,,,,,,,,,,,,,106647,107978,109424,110989,112677,114495,116446,118537,120775,123166,126363,129642,133007,136459,140000,143000,147000,151000,154000,158000,163000,168500,174500,180500,186500,193000,199500,207339,215444,223814,232452,241354,250516,259953,269681,279720,290061,300694,311637,322908,334524,346469,358713,371256,384099,397238,410641,424265,438082,452067,466194,480442,494786,509190,523617,538032,552438,566842,581208,,,881683
Somalia,,,800000,,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437932,2481642,2526994,2574024,2622821,2673425,2725932,2780415,2836952,2895391,2955803,3016963,3080153,3145420,3212842,3282503,3354474,3428839,3505657,3584995,3666949,3751979,3840161,3931655,4027472,4127771,4237929,4353666,4677751,5308692,5790705,5824927,5828892,6002525,6207416,6445623,6699590,6921858,6900134,6748499,6675067,6448104,6099799,6059950,6177841,6291143,6460865,6633514,6843022,7043751,7253137,7488773,7753310,8025190,8304601,8591629,8863338,9118773,9379907,,,16863186
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,700000,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13595840,13926314,14264935,14623631,14991553,15368551,15755233,16151549,16558044,16974984,17416653,17869991,18356657,18856708,19370514,19898242,20440487,20997321,21569468,22157355,22739921,23338080,23935810,24549294,25178954,25815144,26467896,27129932,27809087,28505816,29251588,30168679,31140029,32143960,33181594,34254092,35098897,35933379,36761065,37581427,38391094,39183648,39964159,40639384,41211897,41779149,42311979,42835005,43334603,43745636,44066197,44296012,44433622,44481901,44448470,44344136,44187637,43997828,43786115,,,38414291
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,8240000,,8770000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12203000,12284000,12366000,12449000,12532000,12615000,12699000,12784000,12869000,12955000,13041000,13128000,13216000,13304000,13392000,13482000,13571000,13662000,13753000,13845000,13937000,14030000,14123000,14217000,14312000,14407000,14503000,14600000,14697000,14795000,14894000,14974000,15055000,15136000,15217000,15299000,15381000,15455000,15526000,15584000,15642000,15699000,15754000,15809000,15864000,15920000,15976000,16032000,16088000,16144000,16201000,16258000,16315000,16372000,16429000,16487000,16545000,16603000,16677000,16768000,16859000,16951000,17043000,17136000,17230000,17323000,17418000,17513000,17600000,17678000,17757000,17836000,17916000,17996000,18076000,18157000,18238000,18320000,18402000,18484000,18566000,18659000,18788000,18919000,19050000,19133000,19316000,19450000,19585000,19721000,19858000,19994000,20128000,20263000,20398000,20535000,20673000,20811000,20950000,21091000,21232000,21411000,21628000,21847000,22069000,22292000,22518000,22747000,22977000,23210000,23445000,23675000,23897000,24122000,24349000,24579000,24810000,25043000,25279000,25517000,25757000,25979000,26182000,26387000,26594000,26802000,27012000,27223000,27437000,27651000,28062963,28298010,28549870,28804128,29060413,29318745,29579142,29841614,30106188,30372877,30641187,30903894,31158061,31429834,31740862,32084511,32451975,32850275,33239301,33566084,33876479,34195056,34513161,34836716,35184287,35563535,35996780,36439000,36861034,37200014,37488360,37750800,37983310,38184166,38362861,38534853,38707556,38880702,39053881,39214523,39350769,39461418,39549438,39627587,39690971,39749715,39803829,39855442,39906235,39953263,40016081,40087104,40152517,40217413,40280780,40341462,40397842,40448191,40491051,,,38961192
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213000,,,,,,,,,,,,,,,,,,,,1213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217000,,,,,,,,,,,,,,,,,,,,2786000,2820000,2842000,2863000,2885000,2908000,2930000,2952000,2975000,2998000,3021000,3044000,3073000,3107000,3144000,3170000,3194000,3221000,3261000,3311000,3343000,3404000,3470000,3524000,3584000,3626000,3693000,3752000,3820000,3874000,3912000,4031000,4071000,4156000,4233000,4383000,4458000,4467000,4520000,4585000,4668000,4757000,4784000,4811000,4838000,4905000,4971000,5040000,5109000,5179000,5250000,5304000,5367000,5426000,5452000,5505000,5545000,5591000,5730000,5669000,5707000,5748000,5788000,5825000,5872000,5897000,5943000,5989000,6045000,6095000,6134000,6169000,6191000,6296000,6442000,6650000,6854000,7037000,7244000,7455000,7533097,7752374,7982342,8221291,8457223,8678721,8898480,9128546,9361755,9609556,9879178,10151799,10421936,10686957,10942373,11202264,11469679,11737396,12010095,12275330,12531522,12776057,13016733,13245615,13449623,13660275,13887354,14116836,14370898,14648618,14900181,15151762,15410151,15618275,15810021,16020699,16256077,16495304,16734716,16970982,17192896,17390974,17587060,17825536,18075443,18304268,18509760,18698655,18884614,19064642,19238575,19408635,19576783,19742439,19905165,20064776,20222240,20378239,20532150,,,22937028
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17202,,,,,,,,,,,,,,,,,,,,17202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44341,45202,46171,47207,48379,49700,50932,51945,52467,52258,51112,49048,48562,48505,48103,48916,48660,46730,46933,47223,46116,45840,45651,45459,45237,45020,44910,44817,44601,44373,44186,43991,43862,43697,43448,43183,42874,42529,42151,41769,41405,41047,40683,40348,40086,39834,39554,39296,39088,38929,38819,38756,38736,38763,38836,38958,39129,39349,39619,,,48249
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000,,,,,,,,,,27000,,,,,,,,,,32000,,,,,,,,,,39000,,,,,,,,,,42000,,,,,,,,,,50000,,,,,,,,,,49000,,,,,,,,,,52000,,,,,,,,,,,,,,,,,,,,,,,,,70000,,,,79050,80801,82114,83198,84353,85840,87447,88360,88249,87645,87687,88588,89776,91017,92409,94100,96065,97945,99400,100839,102704,104904,106953,109025,110985,112424,114896,116916,119025,120396,122477,124183,125938,127822,129815,131871,133750,135379,136814,138198,139570,140943,142400,143913,145509,147185,148929,150712,152530,154381,156260,158178,160145,162157,164213,166312,168458,170649,172884,,,217517
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25781,,,,,,,,,,,,,,,,,,,,25781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,32000,,,,,,,,,,36000,,,,,,,,,,41000,,,,,,,,,,41000,,,,,,,,,,48000,,,,,,,,,,42000,,,,,,,,,,44000,,,,,,,,,,48000,,,,,,,,,,,,,,,62000,,,,66452,68550,70523,71885,73807,75468,76717,78250,79270,79799,81021,81413,81325,82392,83760,85061,86301,87297,88020,88238,87510,87415,88717,89894,90996,92245,93439,94577,95717,97012,98139,99119,100314,101559,102563,103436,104258,104902,105457,105978,106524,107010,108094,109169,110204,111407,112509,113396,114209,114900,115461,115942,116394,116812,117193,117534,117848,118149,118432,,,115764
Sudan,,,4200000,,4400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8051151,8274803,8504667,8740917,8983729,9233287,9489777,9753392,10024330,10302794,10588993,10882055,11183227,11492735,11800659,12085785,12376709,12716129,13058929,13402968,13787599,14182396,14597019,15113382,15571235,16056068,16570074,17104986,17712471,18386531,19063992,19701604,20367053,21750815,22542649,23454185,24171132,24725960,25240354,25837856,26627366,27445775,28227588,28963634,29771011,30567288,31307337,32160729,33108466,34085246,35079814,36080373,37090298,38114160,39148162,40187486,41236378,42292929,43354411,,,66346176
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80721,,,,,,,,,,,,,,,,,,,,80721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208068,213358,219442,226016,233027,240491,248363,256534,265294,274847,284506,294466,305124,316001,327023,336711,345810,354353,361735,368064,372898,377191,381410,383662,380911,363393,353047,360780,366025,363631,354860,352967,359611,365602,370748,375592,379472,382559,386349,390987,395000,398992,402943,406817,410577,414188,417635,420899,423948,426759,429323,431635,433682,435449,436935,438144,439117,439894,440486,,,427781
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544,3405,3309,3017,2977,2906,2844,2827,2596,2423,2376,2464,2529,2489,2375,2400,,,2165,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000,,,,,,,109000,,,,,,,,,,113000,,,,,,,,,,,,,,,157000,,,,,,,,,,188000,,,,277384,283699,290243,297025,304057,311346,318904,326741,334837,343201,351842,360775,370006,379526,389347,399481,409941,420690,431797,443277,455145,467416,480105,493232,506812,520864,535618,551425,568333,588268,611447,631303,649901,672690,696870,722451,750707,779348,817085,851904,884616,925717,962344,991859,997652,1004849,1030651,1054486,1075900,1094429,1109750,1121699,1130269,1135657,1138171,1138227,1136334,1133066,1128814,,,952654
Sweden,,,760000,,1260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585000,2611000,2646000,2689000,2727000,2771000,2805000,2828000,2847000,2863000,2888000,2901000,2923000,2959000,2983000,3025000,3059000,3076000,3090000,3106000,3139000,3173000,3207000,3237000,3275000,3317000,3343000,3362000,3397000,3441000,3483000,3517000,3540000,3563000,3608000,3641000,3673000,3688000,3734000,3788000,3860000,3917000,3966000,4023000,4070000,4114000,4161000,4196000,4173000,4159000,4169000,4186000,4227000,4274000,4320000,4362000,4407000,4457000,4508000,4555000,4572000,4569000,4576000,4591000,4624000,4664000,4700000,4726000,4742000,4761000,4780000,4794000,4805000,4816000,4849000,4896000,4941000,4986000,5036000,5080000,5117000,5156000,5187000,5210000,5241000,5278000,5316000,5357000,5404000,5453000,5449000,5542000,5583000,5621000,5659000,5696000,5735000,5779000,5807000,5830000,5876000,5929000,5971000,5997000,6021000,6045000,6064000,6081000,6097000,6113000,6131000,6152000,6176000,6201000,6222000,6242000,6259000,6276000,6298000,6326000,6356000,6389000,6432000,6491000,6560000,6636000,6719000,6803000,6884000,6956000,7014005,7072830,7124673,7171461,7213490,7262388,7314552,7363802,7409144,7446249,7480395,7519998,7561588,7604328,7661354,7733853,7807797,7867931,7912217,7968018,8042803,8098328,8122293,8136774,8160560,8192566,8222310,8251648,8275778,8293723,8310473,8320485,8325260,8329028,8342621,8356337,8384069,8421403,8469339,8526276,8600815,8668112,8718867,8769284,8831493,8877890,8892234,8897619,8902684,8909790,8923569,8939915,8954175,8970306,8986400,9001774,9016596,9031088,9045389,,,9324384
Switzerland,,,1000000,,1200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986000,1998000,2008000,2020000,2031000,2042000,2054000,2065000,2077000,2088000,2100000,2112000,2123000,2135000,2147000,2159000,2171000,2183000,2195000,2208000,2220000,2235000,2251000,2266000,2282000,2298000,2314000,2330000,2346000,2363000,2379000,2399000,2406000,2412000,2427000,2442000,2457000,2471000,2484000,2497000,2510000,2524000,2538000,2552000,2566000,2579000,2593000,2607000,2623000,2639000,2655000,2680000,2697000,2715000,2733000,2750000,2768000,2786000,2803000,2821000,2839000,2853000,2863000,2874000,2885000,2896000,2907000,2918000,2929000,2940000,2951000,2965000,3002000,3040000,3077000,3114000,3151000,3188000,3226000,3263000,3300000,3341000,3384000,3428000,3472000,3461000,3560000,3604000,3647000,3691000,3735000,3776000,3819000,3864000,3897000,3883000,3883000,3888000,3880000,3869000,3877000,3876000,3874000,3883000,3896000,3910000,3932000,3956000,3988000,4022000,4051000,4080000,4102000,4122000,4140000,4155000,4168000,4180000,4192000,4206000,4226000,4254000,4286000,4323000,4364000,4412000,4467000,4524000,4582000,4640000,4694000,4749000,4815000,4878000,4929000,4980000,5045000,5126000,5199000,5259000,5362000,5512000,5666000,5789000,5887000,5943000,5996000,6063000,6132000,6212000,6267000,6343293,6401400,6441100,6460000,6403500,6333313,6316424,6332568,6350840,6385229,6425450,6468126,6501073,6529684,6563770,6603192,6649942,6704112,6763653,6836626,6920562,6995447,7058211,7114530,7157106,7181024,7193761,7207995,7232809,7266920,7311237,7361757,7408319,7450867,7489370,7523934,7554661,7581520,,,7756040
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337000,,,,,,,,,,,,,,,,,,,,1337000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495000,3576577,3661549,3750114,3841974,3938446,4040976,4149908,4267748,4395082,4532557,4681153,4834621,4993120,5156816,5325878,5500483,5680812,5867053,6059400,6258053,6478681,6701172,6931304,7169339,7415548,7670214,7932503,8203499,8483754,8773582,9073312,9410494,9757388,10114082,10480643,10856962,11242847,11632190,12018448,12436046,12848845,13219062,13579013,13938959,14309657,14690501,15081016,15480619,15888917,16305659,16728808,17155814,17585540,18016874,18448752,18881361,19314747,19747586,,,28349416
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,,,,,,,,,,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000,,,,,,,,,,,,,,,,,,,,2345000,,,,,,,,,,,,,,,,,,,,2500000,,,,,,,,,,2864000,2903000,2942000,2982000,3022000,3085000,3140000,3172000,3200000,3232000,3275000,3334000,3402000,3469000,3528000,3562000,3583000,3621000,3658000,3692000,3736000,3797000,3870000,3940000,4009000,4095000,4195000,4289000,4388000,4493000,4614000,4742000,4867000,4995000,5128000,5255000,5384000,5530000,5678000,5821000,5987000,6163000,6339000,6507000,6520000,6533000,6546000,6346000,6697000,7280000,7981454,8251326,8550362,8849962,9159966,9485858,9825346,10164215,10500314,10852996,11209160,11563348,11918938,12276610,12631480,12977635,13321002,13648692,13962358,14282297,14598316,14918496,15226039,15525588,15824103,16122188,16450056,16785196,17111535,17450136,17848320,18177430,18501390,18803390,19083348,19337363,19555581,19757799,19976096,20207541,20278957,20492997,20686918,20883467,21087873,21282829,21448723,21628605,21823024,21993460,22151237,22303700,22454239,22603000,22749838,22894384,23036087,23174294,23308370,,,24677625
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466629,,,,,,,,,,,,,,,,,,,,466629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530047,1584833,1640949,1684446,1729862,1780850,1836703,1898639,1953527,2009483,2080556,2163433,2253472,2339558,2424081,2510619,2592754,2672279,2759277,2850066,2938516,3039443,3145141,3242778,3344985,3448869,3553782,3659375,3760973,3862932,3969126,4078516,4193811,4315817,4445727,4587499,4738036,4891199,5036494,5183469,5332472,5481045,5600694,5682454,5770963,5864473,5963936,6070759,6185515,6308673,6440732,6578681,6719567,6863752,7011556,7163506,7320815,7484274,7653394,,,12130206
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019768,,,,,,,,,,,,,,,,,,,,3019768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314332,,,,,,,,,,5299000,,,,,,,,,,,,,,,,,7740786,,7934924,8124902,8322925,8529355,8745102,8970610,9206352,9452826,9710558,9978909,10259653,10555397,10863958,11185238,11521695,11870412,12231389,12607312,12988137,13389543,13806869,14236867,14706593,15201384,15681232,16147863,16625711,17129565,17647395,18174406,18715307,19273923,19844382,20437869,21050790,21677040,22328642,23040630,23760348,24447781,25137888,25853394,26605473,27493980,28556908,29470379,30055334,30686889,31467507,32245532,33065142,33831342,34593779,35354845,36070799,36766356,37445392,38139640,38858276,,,57077257
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665000,,,,,,,,,,,,,,,,,,,,4665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230000,,,,,,,,,,,,,,,,,,,,5775000,,,,,,,,,,,,,,,,,,,,6670000,,,,,,,,,,7320000,7413000,7507000,7602000,7699000,7797000,7896000,7996000,8098000,8201000,8305000,8431000,8559000,8689000,8822000,8957000,9094000,9232000,9418000,9608000,9802000,10000000,10202000,10435000,10673000,10916000,11165000,11419000,11734000,12058000,12392000,12735000,13087000,13399000,13718000,14045000,14379000,14721000,14980000,15244000,15513000,15787000,16060000,16462000,16868000,17284000,17710000,18148000,18569000,19000000,20041628,20653334,21289402,21964158,22684974,23451316,24244475,25041917,25845443,26667243,27512750,28376096,29263397,30173764,31106615,32061978,33035794,34024249,35028438,36049959,37090871,38201901,39276153,40302225,41305651,42272000,43221022,44148285,45056957,46003776,47025764,47936504,48827160,49694245,50533778,51341809,52129476,52910342,53683427,54445689,55196722,55930062,56667095,57400686,58128738,58855798,59559308,60216677,60846042,61394684,61862928,62334375,62806748,63271021,63731437,64185502,64631595,65068149,65493298,,,71143362
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137262,,,,,,,,,,,,,,,,,,,,137262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442000,,,,,,,,,461000,,,,,,,,,,,,,,,435529,442862,450195,457529,464862,472195,479528,486861,494194,501527,508860,517732,526603,535474,544346,553217,562088,570960,579831,588702,597574,613767,629961,646155,661194,676582,652698,628814,604930,581046,557162,576054,594947,613839,632731,651624,670516,689409,708301,727194,746086,771238,796343,821171,845714,870147,894488,918738,942909,967073,846599,899109,952618,997853,1019252,1040880,1062777,1084971,1107432,1130120,1152984,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445985,,,,,,,,,,,,,,,,,,,,445985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171897,1194973,1219113,1244363,1270771,1298389,1327270,1357445,1388973,1421772,1455900,1491264,1528098,1566469,1606285,1647772,1690838,1735550,1781978,1830381,1964128,2009685,2056351,2104154,2153238,2203646,2255413,2308582,2363192,2420740,2481375,2555796,2644765,2738544,2836453,2938286,3044174,3154264,3268540,3385787,3504813,3625489,3747553,3726013,3750370,3965576,4157932,4320890,4454777,4582500,4711655,4843185,4977378,5114524,5255320,5399991,5548702,5701579,5858673,,,10025096
Tokelau,,,,,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,,,,,1599,,,,,1862,,,,,1853,,,,,1581,,,,,1569,,,,,1556,,,,,1593,,,,,1602,,,,,1478,,,,,1517,,,,,1401,,,,,1399,
Tonga,,,,,16962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500,,,,,,,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,21000,,,,,,,,,,23000,,,,,,,,,,25000,,,,,,,,,,29000,,,,,,,,34000,,,,,,,,,,,45744,47378,49066,50808,52607,54465,56428,58168,59962,61811,63718,65683,67709,69797,71949,74168,76456,78816,81249,81900,83100,84300,85600,86800,87700,89200,90200,90593,90977,91352,91361,91769,92201,92628,92883,93352,93744,93982,93290,92744,92073,91218,92094,93734,94398,95158,96165,97399,98835,100475,102321,104227,106137,108141,110237,112422,114689,116921,118993,,,160108
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,,,,,,,,,,,,,,,,,,,,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268000,274000,279000,285000,291000,298000,304000,310000,317000,324000,331000,338000,345000,352000,357000,362000,367000,373000,378000,383000,389000,367000,371000,376000,379000,382000,385000,388000,392000,398000,405000,412000,417000,422000,428000,435000,442000,450000,458000,466000,476000,492000,510000,525000,536000,547000,561000,583000,600000,616000,632000,648700,662850,678300,697500,720800,742500,764900,788600,817050,841150,861387,887498,904380,923887,939255,952535,960155,963086,962927,955000,961605,975199,984786,995364,1006931,1021480,1039009,1055527,1073027,1090513,1101836,1116479,1133265,1150426,1166353,1180346,1191336,1198392,1200303,1198247,1192417,1183669,1174430,1165700,1158553,1148699,1138101,1131314,1125375,1118204,1110217,1101832,1093146,1084206,1075066,1065842,1056608,1047366,,,821925
